category	time	position	Fst	pi	Dxy	T
swp	7	1590000	0.11091316536	0.0002439978112	3.4607639516239e-05	400
neu	8	1590000	0.0586121315230461	0.000258426859719439	1.7190353510973e-05	500
swp	8	1590000	0.11909601034	0.0002434384096	3.78453315499289e-05	500
neu	0	1610000	0.056722711495	0.000269779907	1.75109286382346e-05	20
swp	0	1610000	0.05613158024	0.000267513858	1.70657888199194e-05	20
neu	1	1610000	0.05614041103	0.000269225148	1.74222525228367e-05	40
swp	1	1610000	0.075237029202	0.0002585906206	2.29660006269597e-05	40
neu	2	1610000	0.0575640132	0.000270145062	1.78617732491191e-05	60
swp	2	1610000	0.09439920582	0.0002480908718	2.9267419682544e-05	60
neu	3	1610000	0.056783995472	0.0002690330134	1.74477745175419e-05	80
swp	3	1610000	0.10232626638	0.000244318515	3.19001858254972e-05	80
neu	4	1610000	0.056419175842	0.0002685598708	1.73638052207658e-05	100
swp	4	1610000	0.106752609006	0.0002426074818	3.28209106152233e-05	100
neu	5	1610000	0.0568439814629259	0.000268090424048096	1.78610600934865e-05	200
swp	5	1610000	0.109949381744	0.0002441890966	3.43761319297963e-05	200
neu	6	1610000	0.0565567706072144	0.000266761587174349	1.74081866842321e-05	300
swp	6	1610000	0.1181260176	0.0002450695544	3.74526587262405e-05	300
neu	7	1610000	0.05577750001002	0.000264784553106212	1.66605523178393e-05	400
swp	7	1610000	0.1161524179	0.0002479587488	3.62885564826143e-05	400
neu	8	1610000	0.0568698607635271	0.000263924478356713	1.75321747085751e-05	500
swp	8	1610000	0.12281073066	0.0002478443604	3.88914775806998e-05	500
neu	0	1630000	0.06020416345	0.0002674746238	1.87248620243609e-05	20
swp	0	1630000	0.055041436122	0.000268725256	1.72372700371433e-05	20
neu	1	1630000	0.05920717476	0.0002669723278	1.8305174981227e-05	40
swp	1	1630000	0.071328179334	0.0002603852808	2.18129191562074e-05	40
neu	2	1630000	0.0596394123088	0.0002664459578	1.82785923367567e-05	60
swp	2	1630000	0.0913893817	0.0002513918658	2.79214513677371e-05	60
neu	3	1630000	0.06080650158	0.0002662838848	1.87468387116643e-05	80
swp	3	1630000	0.09805760158	0.0002476402826	2.99771640023424e-05	80
neu	4	1630000	0.060126720824	0.000266047787	1.83915598813082e-05	100
swp	4	1630000	0.105350508326	0.0002453933188	3.26809798501433e-05	100
neu	5	1630000	0.061194432	0.000263687891382766	1.8890926367437e-05	200
swp	5	1630000	0.10610621698	0.0002463919896	3.33951756520436e-05	200
neu	6	1630000	0.0593844677955912	0.000264899586172345	1.8014196305019e-05	300
swp	6	1630000	0.11312879322	0.0002473985048	3.59384095489124e-05	300
neu	7	1630000	0.0582802131362725	0.000264828926452906	1.73239789959642e-05	400
swp	7	1630000	0.11010611314	0.000250189668	3.53634932080255e-05	400
neu	8	1630000	0.0567224378156313	0.00026320846753507	1.70696833943868e-05	500
swp	8	1630000	0.11757574992	0.000250902506	3.76024217078856e-05	500
neu	0	1650000	0.06057376002	0.000267318801	1.8662484737745e-05	20
swp	0	1650000	0.05900436442	0.000269582695	1.84254135063034e-05	20
neu	1	1650000	0.0574890617108	0.0002671166574	1.72963805021539e-05	40
swp	1	1650000	0.07598364084	0.0002606233638	2.26488691842151e-05	40
neu	2	1650000	0.05922498354	0.0002667132078	1.80248245779311e-05	60
swp	2	1650000	0.09600663546	0.0002520260886	2.91806903125585e-05	60
neu	3	1650000	0.05963443672	0.000267048584	1.822635054017e-05	80
swp	3	1650000	0.1043423684	0.0002476035122	3.18813598177309e-05	80
neu	4	1650000	0.06099271090454	0.0002662924672	1.86478838930239e-05	100
swp	4	1650000	0.10808057018	0.0002468552362	3.28820635742237e-05	100
neu	5	1650000	0.0614100011583166	0.000264492621643287	1.91228578382065e-05	200
swp	5	1650000	0.11267492416	0.0002475711952	3.47547458696411e-05	200
neu	6	1650000	0.0602131731583166	0.000263369216833667	1.84589864709834e-05	300
swp	6	1650000	0.1162898279	0.0002483354152	3.59583520048199e-05	300
neu	7	1650000	0.0594529739478958	0.000259487681963928	1.74605724634614e-05	400
swp	7	1650000	0.11281591292	0.0002499233186	3.49211662023379e-05	400
neu	8	1650000	0.0574054773685371	0.000258526043286573	1.72119021310894e-05	500
swp	8	1650000	0.1173030765	0.000250806961	3.59391418571585e-05	500
neu	0	1670000	0.057675758942	0.0002703068032	1.78893150121073e-05	20
swp	0	1670000	0.05593846991	0.0002669290032	1.73354884661275e-05	20
neu	1	1670000	0.05701122592	0.0002705446474	1.77206496229999e-05	40
swp	1	1670000	0.07547352146	0.0002585498116	2.37090095829279e-05	40
neu	2	1670000	0.0589449349	0.0002704562526	1.81381099880269e-05	60
swp	2	1670000	0.0938921038662	0.0002486248054	2.93036296356266e-05	60
neu	3	1670000	0.0593202702	0.000269080531	1.80965398034499e-05	80
swp	3	1670000	0.102562986	0.0002442180592	3.18400699179924e-05	80
neu	4	1670000	0.05822256135	0.0002693558904	1.77454395695306e-05	100
swp	4	1670000	0.10841078596	0.0002439346656	3.39240856020403e-05	100
neu	5	1670000	0.0605409051503006	0.000266916014629259	1.8770925494282e-05	200
swp	5	1670000	0.11040058776	0.0002461164828	3.41971637268758e-05	200
neu	6	1670000	0.0597043405470942	0.000265481142284569	1.87371879761551e-05	300
swp	6	1670000	0.11377941694	0.0002471745236	3.54908633446124e-05	300
neu	7	1670000	0.0593397059318637	0.000264123764328657	1.85428664411774e-05	400
swp	7	1670000	0.10945891726	0.0002493023072	3.45980149871983e-05	400
neu	8	1670000	0.059649751496994	0.000262317811623247	1.8308209245998e-05	500
swp	8	1670000	0.11487042742	0.0002503172284	3.62179431287927e-05	500
neu	0	1690000	0.058651093974	0.00027350373	1.88748041688766e-05	20
swp	0	1690000	0.05532623428	0.0002707295602	1.73105037977257e-05	20
neu	1	1690000	0.058525235722	0.0002735586978	1.84951846539435e-05	40
swp	1	1690000	0.0728085435	0.0002632145912	2.3255496181043e-05	40
neu	2	1690000	0.05933653804	0.0002736400226	1.85812668179536e-05	60
swp	2	1690000	0.090154717814	0.0002533537896	2.91814453928269e-05	60
neu	3	1690000	0.05714033918	0.0002729198634	1.80223183481034e-05	80
swp	3	1690000	0.09948444804	0.000249925367	3.20534455710824e-05	80
neu	4	1690000	0.05804381654	0.0002721671884	1.87532771201026e-05	100
swp	4	1690000	0.10256888922	0.0002497455346	3.32261748588254e-05	100
neu	5	1690000	0.0583333226452906	0.000270197211823647	1.83759879712955e-05	200
swp	5	1690000	0.107006013017	0.0002500042348	3.3930433391327e-05	200
neu	6	1690000	0.0586565845651303	0.000268655506412826	1.83538125751336e-05	300
swp	6	1690000	0.10941921628	0.0002507738588	3.52654619848655e-05	300
neu	7	1690000	0.059296978761523	0.000267015454709419	1.85229050608817e-05	400
swp	7	1690000	0.107734109464	0.0002533966292	3.47941501785251e-05	400
neu	8	1690000	0.0598843632805611	0.000265386630661323	1.89106335534075e-05	500
swp	8	1690000	0.11035271153	0.000253832043	3.55924167800385e-05	500
neu	0	1710000	0.05687782796	0.000269058527	1.75570018412988e-05	20
swp	0	1710000	0.05890064591272	0.0002644623624	1.81035474236284e-05	20
neu	1	1710000	0.054694953974	0.000269188696	1.65856899953531e-05	40
swp	1	1710000	0.07492337648	0.0002557828236	2.2641753884921e-05	40
neu	2	1710000	0.057101932766	0.0002692997384	1.7428920917682e-05	60
swp	2	1710000	0.0906624098	0.0002465283098	2.71887691767167e-05	60
neu	3	1710000	0.05617700492	0.0002676643834	1.73844753154978e-05	80
swp	3	1710000	0.09923431398	0.0002432010512	2.99539851135385e-05	80
neu	4	1710000	0.0575385587	0.0002680706754	1.79396908970151e-05	100
swp	4	1710000	0.1009673154	0.0002419499044	3.03143580346632e-05	100
neu	5	1710000	0.0580198685571142	0.00026672034509018	1.76683801426329e-05	200
swp	5	1710000	0.1050037523	0.0002425697894	3.05679067961105e-05	200
neu	6	1710000	0.0571178868537074	0.000264821833667335	1.69777623542142e-05	300
swp	6	1710000	0.1081392915	0.0002425625936	3.22373794345096e-05	300
neu	7	1710000	0.0559635129058116	0.000262200618637275	1.65178690101265e-05	400
swp	7	1710000	0.10978723858	0.0002451075588	3.275292789905e-05	400
neu	8	1710000	0.0558995370440882	0.000260886894589178	1.70423274560415e-05	500
swp	8	1710000	0.1155518217	0.000245180317	3.52800240419636e-05	500
neu	0	1730000	0.05672121894	0.0002686688202	1.82959889412705e-05	20
swp	0	1730000	0.05680144562	0.0002671604072	1.67900205785547e-05	20
neu	1	1730000	0.057096864072	0.0002678001666	1.81891672491489e-05	40
swp	1	1730000	0.07195012102	0.000260257387	2.0890011847573e-05	40
neu	2	1730000	0.05592567236	0.000267490821	1.77245388419828e-05	60
swp	2	1730000	0.0881206289	0.0002534274406	2.58243839400796e-05	60
neu	3	1730000	0.056712047092	0.0002657516038	1.79495414738474e-05	80
swp	3	1730000	0.09633873074	0.00024937207	2.86196128180914e-05	80
neu	4	1730000	0.056613082976	0.0002671555332	1.8151734561268e-05	100
swp	4	1730000	0.10046523518	0.000248115741	2.91099520898804e-05	100
neu	5	1730000	0.0593757313046092	0.000267647609819639	1.87340283774753e-05	200
swp	5	1730000	0.10320479472	0.0002487725808	3.00457612009378e-05	200
neu	6	1730000	0.0596816496773547	0.000265647848697395	1.83081642928903e-05	300
swp	6	1730000	0.10508913102	0.0002494470438	3.11540198963056e-05	300
neu	7	1730000	0.0587060180300601	0.000265194675150301	1.78067509831925e-05	400
swp	7	1730000	0.10727697334	0.0002509989896	3.24338264840915e-05	400
neu	8	1730000	0.0563092203406814	0.000262039371943888	1.74538216916921e-05	500
swp	8	1730000	0.11034453634	0.0002506181724	3.3004692350135e-05	500
neu	0	1750000	0.05468582732	0.0002656766974	1.67513827873777e-05	20
swp	0	1750000	0.05794969353	0.0002663890208	1.82142779421263e-05	20
neu	1	1750000	0.05383100158	0.0002661475322	1.65345130059513e-05	40
swp	1	1750000	0.073066397948	0.000259446823	2.26274647860334e-05	40
neu	2	1750000	0.054141266036	0.0002661031378	1.63528647547209e-05	60
swp	2	1750000	0.0898097743	0.0002515199014	2.81734759065947e-05	60
neu	3	1750000	0.054321470428	0.0002646160956	1.62981876545718e-05	80
swp	3	1750000	0.097848522946	0.0002490170138	2.99555273892436e-05	80
neu	4	1750000	0.054629397342	0.0002664677952	1.66956671715946e-05	100
swp	4	1750000	0.101791866214	0.0002485479754	3.14435538445012e-05	100
neu	5	1750000	0.0553433395751503	0.000263828643086172	1.6967085972234e-05	200
swp	5	1750000	0.1053745663	0.0002484117734	3.24556019839676e-05	200
neu	6	1750000	0.0551700132064128	0.000263447687975952	1.6754671206879e-05	300
swp	6	1750000	0.105200251796	0.0002500945366	3.20730351527638e-05	300
neu	7	1750000	0.0588175118036072	0.00026200145250501	1.8108507974751e-05	400
swp	7	1750000	0.10463498218	0.0002502592456	3.23772182734305e-05	400
neu	8	1750000	0.0571680799198397	0.000260710832665331	1.76536106871772e-05	500
swp	8	1750000	0.10759300014	0.000250910923	3.3589904644776e-05	500
neu	0	1770000	0.05524398818	0.0002648607388	1.71655727479074e-05	20
swp	0	1770000	0.05822676518	0.0002653513578	1.75727389668534e-05	20
neu	1	1770000	0.055077459184	0.0002640773742	1.65851228324289e-05	40
swp	1	1770000	0.07570302008	0.000256862296	2.34077810288214e-05	40
neu	2	1770000	0.05441312288	0.0002631939958	1.64780050946479e-05	60
swp	2	1770000	0.09219708396	0.0002479777792	2.84744072858818e-05	60
neu	3	1770000	0.055636177056	0.0002649409218	1.7285240145641e-05	80
swp	3	1770000	0.09581481742	0.00024464218	2.97664100137857e-05	80
neu	4	1770000	0.05584214933	0.000264156307	1.73477456689855e-05	100
swp	4	1770000	0.10118216638	0.0002442981354	3.16891507062533e-05	100
neu	5	1770000	0.0575281557815631	0.000263660720440882	1.8109356872166e-05	200
swp	5	1770000	0.101391410144	0.0002445796974	3.09944571835141e-05	200
neu	6	1770000	0.057643111262525	0.000261550988176353	1.8135074012294e-05	300
swp	6	1770000	0.10270790176	0.0002469283494	3.1133038044146e-05	300
neu	7	1770000	0.0568741475450902	0.000262529309018036	1.77891845642847e-05	400
swp	7	1770000	0.1021434006	0.0002487238336	3.09703682602087e-05	400
neu	8	1770000	0.055715687254509	0.000259724983166333	1.73465570963619e-05	500
swp	8	1770000	0.10752453762	0.000248791108	3.29606993978823e-05	500
neu	0	1790000	0.056508680682	0.0002647586238	1.72018358950265e-05	20
swp	0	1790000	0.055620551308	0.0002655602374	1.61421012172954e-05	20
neu	1	1790000	0.0555686952	0.000265090487	1.65180615710666e-05	40
swp	1	1790000	0.073944305	0.000255617486	2.18932064224555e-05	40
neu	2	1790000	0.055260322194	0.000264610667	1.67410555565793e-05	60
swp	2	1790000	0.09058250956	0.0002459753798	2.74511484915923e-05	60
neu	3	1790000	0.056396441794	0.0002646863126	1.69945488780066e-05	80
swp	3	1790000	0.09526314442	0.0002430165502	2.93075201867278e-05	80
neu	4	1790000	0.0563437659	0.0002651042454	1.69634606659148e-05	100
swp	4	1790000	0.09902422256	0.0002411006116	3.01421201561517e-05	100
neu	5	1790000	0.0559310323046092	0.000265226056312625	1.68745242365976e-05	200
swp	5	1790000	0.10145927008	0.000243142933	3.08025639762398e-05	200
neu	6	1790000	0.0581517801823647	0.000263467549699399	1.75328995101354e-05	300
swp	6	1790000	0.10370906206	0.000244306711	3.18712998445327e-05	300
neu	7	1790000	0.0575904063046092	0.0002638349	1.69355740921704e-05	400
swp	7	1790000	0.10494146458	0.000245560977	3.18141464349273e-05	400
neu	8	1790000	0.0551750721462926	0.000261171697995992	1.61348708336649e-05	500
swp	8	1790000	0.10671441252	0.0002466517126	3.24333241877311e-05	500
neu	0	1810000	0.0554343713588	0.0002697626856	1.75713774397793e-05	20
swp	0	1810000	0.056977078732	0.0002586716388	1.70365833061916e-05	20
neu	1	1810000	0.055974235214	0.0002694107506	1.72592358073038e-05	40
swp	1	1810000	0.07639230734	0.0002517376788	2.30581601646561e-05	40
neu	2	1810000	0.056769401624	0.0002696766838	1.80400223179817e-05	60
swp	2	1810000	0.092303426948	0.0002441012344	2.75382535692127e-05	60
neu	3	1810000	0.05530301716	0.000268981659	1.726245254714e-05	80
swp	3	1810000	0.10101880998	0.0002409182312	3.07185179656336e-05	80
neu	4	1810000	0.057515662286	0.0002692030136	1.80116937347947e-05	100
swp	4	1810000	0.103038633572	0.000239882011	3.08717484412701e-05	100
neu	5	1810000	0.0574069553306613	0.000268555742284569	1.83047548350152e-05	200
swp	5	1810000	0.10586625318	0.0002419842736	3.22061539793176e-05	200
neu	6	1810000	0.0593543396200401	0.000267491825851703	1.85911144557882e-05	300
swp	6	1810000	0.1055156326	0.000243548914	3.196607931781e-05	300
neu	7	1810000	0.0593349324428858	0.00026727636252505	1.80049815580171e-05	400
swp	7	1810000	0.10879172152	0.0002456747714	3.23232342827053e-05	400
neu	8	1810000	0.0571431459975952	0.000264341977154309	1.78156491747513e-05	500
swp	8	1810000	0.11019675262	0.000247388323	3.32029283383815e-05	500
neu	0	1830000	0.05774850729	0.0002631846828	1.80077658716906e-05	20
swp	0	1830000	0.0545135081	0.0002730495502	1.72975330674044e-05	20
neu	1	1830000	0.05883520222998	0.000262513381	1.78951902140539e-05	40
swp	1	1830000	0.07157868668	0.0002663309482	2.23381046096422e-05	40
neu	2	1830000	0.05770618216	0.0002627215096	1.77287282537348e-05	60
swp	2	1830000	0.087776120464	0.0002580764556	2.73642087501432e-05	60
neu	3	1830000	0.058234330388	0.0002624366718	1.77159379062255e-05	80
swp	3	1830000	0.0929183502	0.0002559382348	2.86232726917246e-05	80
neu	4	1830000	0.05730586854	0.00026275389	1.73963537058447e-05	100
swp	4	1830000	0.09716862412	0.0002542474428	3.00594878348131e-05	100
neu	5	1830000	0.0590278342885772	0.000260463078957916	1.78888989025267e-05	200
swp	5	1830000	0.09633272436	0.0002545084992	2.88238346050933e-05	200
neu	6	1830000	0.0569518853667335	0.000260794033266533	1.73302697611831e-05	300
swp	6	1830000	0.10286057522	0.000256482918	3.11296792091974e-05	300
neu	7	1830000	0.056837559254509	0.000260952308416834	1.69598824201697e-05	400
swp	7	1830000	0.105607226074	0.0002580482594	3.23990745885521e-05	400
neu	8	1830000	0.0566965747775551	0.000259469194388778	1.69047600168853e-05	500
swp	8	1830000	0.10626666634	0.0002594203268	3.27612802927301e-05	500
neu	0	1850000	0.05708087114	0.000261080852	1.73980118657738e-05	20
swp	0	1850000	0.05684022892	0.0002605811904	1.75149262098944e-05	20
neu	1	1850000	0.05785742344	0.0002623180342	1.73018031361862e-05	40
swp	1	1850000	0.07392553194	0.0002524238156	2.24421804538849e-05	40
neu	2	1850000	0.058153313738	0.0002619065418	1.76275099628613e-05	60
swp	2	1850000	0.090446200466	0.0002449639564	2.73774630699376e-05	60
neu	3	1850000	0.05929451209	0.0002615719822	1.79410672498165e-05	80
swp	3	1850000	0.09705274812	0.0002430781584	2.93733705117371e-05	80
neu	4	1850000	0.05733348708	0.0002613421528	1.73538038119805e-05	100
swp	4	1850000	0.100114743578	0.0002412101	3.00661714590911e-05	100
neu	5	1850000	0.0585984429659319	0.00026014199498998	1.75541874505448e-05	200
swp	5	1850000	0.10045126634	0.0002419652064	3.02421181431445e-05	200
neu	6	1850000	0.0546982919238477	0.000259256348897796	1.57187273920577e-05	300
swp	6	1850000	0.10426688958	0.0002429296797	3.1222790301517e-05	300
neu	7	1850000	0.0555913300761523	0.000257967052705411	1.55934809500556e-05	400
swp	7	1850000	0.10690328356	0.00024430084124	3.16632699835093e-05	400
neu	8	1850000	0.0555858226853707	0.000258566206012024	1.6270437447035e-05	500
swp	8	1850000	0.11193897514	0.0002455251792	3.37532873120671e-05	500
neu	0	1870000	0.057979833	0.0002660980674	1.77629573852325e-05	20
swp	0	1870000	0.05824691098	0.0002638435574	1.72825719234036e-05	20
neu	1	1870000	0.05729574484	0.0002661488308	1.77128467699141e-05	40
swp	1	1870000	0.07434062232	0.0002552737202	2.13514579494234e-05	40
neu	2	1870000	0.058722316488	0.0002654413756	1.83403352259192e-05	60
swp	2	1870000	0.08972831436	0.0002461805004	2.62103680426438e-05	60
neu	3	1870000	0.057814897616	0.00026542581	1.77032774354934e-05	80
swp	3	1870000	0.09678907888	0.0002443010442	2.81292371287988e-05	80
neu	4	1870000	0.057874714774	0.0002652277172	1.7708225055926e-05	100
swp	4	1870000	0.09861415806	0.0002434996514	2.86434206016508e-05	100
neu	5	1870000	0.060137834008016	0.00026408325751503	1.85860854502428e-05	200
swp	5	1870000	0.10168066012	0.0002450529188	3.0067001278057e-05	200
neu	6	1870000	0.0595964401002004	0.00026314034509018	1.75859067494738e-05	300
swp	6	1870000	0.1053356217	0.0002474325438	3.14636855029697e-05	300
neu	7	1870000	0.0588587088637275	0.000263098202805611	1.74779583811202e-05	400
swp	7	1870000	0.1031977386	0.0002485453434	3.06507580838866e-05	400
neu	8	1870000	0.0578906741482966	0.000263003197995992	1.67590231780994e-05	500
swp	8	1870000	0.10977799492	0.0002494062422	3.32284530112319e-05	500
neu	0	1890000	0.05698605662	0.0002655825656	1.76587846993075e-05	20
swp	0	1890000	0.05555235394	0.0002625253416	1.60226568981931e-05	20
neu	1	1890000	0.055808407962	0.000265300092	1.69394512764458e-05	40
swp	1	1890000	0.07023319562	0.0002537197172	2.01412124726208e-05	40
neu	2	1890000	0.05731990312	0.000264898244	1.7551744157657e-05	60
swp	2	1890000	0.0858808315472	0.0002459239674	2.50434140280535e-05	60
neu	3	1890000	0.057400543484	0.0002647855088	1.77847834400496e-05	80
swp	3	1890000	0.09015133964	0.0002431245846	2.6455204727179e-05	80
neu	4	1890000	0.057661895396	0.000264995248	1.78218081598695e-05	100
swp	4	1890000	0.093803495562	0.0002436961338	2.74809763686119e-05	100
neu	5	1890000	0.0598488244488978	0.000263518934068136	1.85667128623913e-05	200
swp	5	1890000	0.09645477838	0.0002440010164	2.89101454576177e-05	200
neu	6	1890000	0.0574766990961924	0.000263301026853707	1.7585676512543e-05	300
swp	6	1890000	0.10016890958	0.000246069812	2.97921867030441e-05	300
neu	7	1890000	0.0573419184368737	0.000261901518036072	1.7672735716842e-05	400
swp	7	1890000	0.10045980848	0.0002475779048	3.03603179870671e-05	400
neu	8	1890000	0.0532233434254509	0.000262426259118236	1.62008911314958e-05	500
swp	8	1890000	0.10788488266	0.0002476219518	3.28923750665588e-05	500
neu	0	1910000	0.0604478545	0.0002689088184	1.94768404132665e-05	20
swp	0	1910000	0.053397267336	0.0002659185646	1.60836874018674e-05	20
neu	1	1910000	0.05657954572	0.0002684055898	1.75967053755609e-05	40
swp	1	1910000	0.0709127485	0.0002583158072	2.13335628115778e-05	40
neu	2	1910000	0.0583912084	0.000269342585	1.86554798719024e-05	60
swp	2	1910000	0.086374731688	0.0002509630104	2.65011554411636e-05	60
neu	3	1910000	0.0592900836	0.0002697777936	1.85460062425916e-05	80
swp	3	1910000	0.08992716422	0.0002478545612	2.74666499243507e-05	80
neu	4	1910000	0.0586864432	0.0002689274182	1.86059725270302e-05	100
swp	4	1910000	0.093191199604	0.0002485620664	2.8077735952958e-05	100
neu	5	1910000	0.0584860771603206	0.000267570217635271	1.8005405553461e-05	200
swp	5	1910000	0.099084411196	0.0002487300998	3.07263541633538e-05	200
neu	6	1910000	0.058833191503006	0.00026731716753507	1.84855151163212e-05	300
swp	6	1910000	0.1009050452	0.0002503229266	3.12791498945722e-05	300
neu	7	1910000	0.0589378875150301	0.000265214627655311	1.8098794742516e-05	400
swp	7	1910000	0.105986282668	0.0002524033796	3.33738833006229e-05	400
neu	8	1910000	0.0554233412364729	0.000264041551302605	1.71761874346446e-05	500
swp	8	1910000	0.10993931038	0.0002513565754	3.44593418447976e-05	500
neu	0	1930000	0.05593972334	0.0002691732496	1.83585373716548e-05	20
swp	0	1930000	0.056307298948	0.0002590837096	1.69755100146557e-05	20
neu	1	1930000	0.05470103242	0.000269073301	1.77182688231948e-05	40
swp	1	1930000	0.07197328392	0.0002513380916	2.14046083459825e-05	40
neu	2	1930000	0.05636278782	0.000269351538	1.82378633729961e-05	60
swp	2	1930000	0.08718859192	0.0002441313956	2.63155247896234e-05	60
neu	3	1930000	0.05607952613564	0.0002687414698	1.81382608875186e-05	80
swp	3	1930000	0.09087146124	0.0002414823678	2.670982833869e-05	80
neu	4	1930000	0.056131458924	0.0002688963348	1.79655624655673e-05	100
swp	4	1930000	0.09409792188	0.000240759589	2.74834165760511e-05	100
neu	5	1930000	0.0577314401002004	0.000268122435470942	1.86242465239161e-05	200
swp	5	1930000	0.09539208402	0.0002416831486	2.81328474268138e-05	200
neu	6	1930000	0.0569704401603206	0.000267156834268537	1.85453176043049e-05	300
swp	6	1930000	0.097790971276	0.000243004235	2.94061365538046e-05	300
neu	7	1930000	0.0569720524448898	0.000266597405811623	1.84748632771259e-05	400
swp	7	1930000	0.10225332068	0.0002438261402	3.08336604393776e-05	400
neu	8	1930000	0.0552981658196393	0.000267579761322645	1.76824620068868e-05	500
swp	8	1930000	0.10574090666	0.0002439486986	3.22462579179285e-05	500
neu	0	1950000	0.054107362806	0.0002675174304	1.65567694659368e-05	20
swp	0	1950000	0.056379960354	0.0002617751384	1.65562603762719e-05	20
neu	1	1950000	0.05354044228	0.0002666905464	1.6121023212924e-05	40
swp	1	1950000	0.07239407954	0.000252675675	2.13440968324212e-05	40
neu	2	1950000	0.05399691318	0.000268566515	1.64725283779479e-05	60
swp	2	1950000	0.0852764303	0.0002448554664	2.52971879350561e-05	60
neu	3	1950000	0.05558422665	0.0002671615328	1.71805226961318e-05	80
swp	3	1950000	0.08981534222	0.0002431222106	2.68341893466414e-05	80
neu	4	1950000	0.05403423308	0.0002660965756	1.6465589626999e-05	100
swp	4	1950000	0.0934750949	0.0002418841252	2.76624941494124e-05	100
neu	5	1950000	0.0564282262324649	0.000264737795190381	1.76065863059189e-05	200
swp	5	1950000	0.09384252778	0.0002432857278	2.74539348278598e-05	200
neu	6	1950000	0.0584393020641283	0.000264212565731463	1.83363178165666e-05	300
swp	6	1950000	0.09671460012	0.0002458650516	2.89015884152893e-05	300
neu	7	1950000	0.0605394666733467	0.000262664204008016	1.93102710880315e-05	400
swp	7	1950000	0.09852271712	0.0002453841768	2.99067598870234e-05	400
neu	8	1950000	0.0566822195991984	0.000262453452104208	1.80181123251488e-05	500
swp	8	1950000	0.10225180692	0.0002474747386	3.19482573491787e-05	500
neu	0	1970000	0.0575355216218	0.000267755719	1.73722970273223e-05	20
swp	0	1970000	0.057085821404	0.0002635788964	1.68236685838329e-05	20
neu	1	1970000	0.05733771046	0.0002671898966	1.73112513184608e-05	40
swp	1	1970000	0.07461627266	0.00025797388	2.2468602048011e-05	40
neu	2	1970000	0.05679987638	0.0002672262948	1.69710931865741e-05	60
swp	2	1970000	0.08665297636	0.0002508374766	2.56222604598954e-05	60
neu	3	1970000	0.05782016756	0.0002674792788	1.70761083561687e-05	80
swp	3	1970000	0.09227817844	0.0002474158848	2.78447893777452e-05	80
neu	4	1970000	0.056373283452	0.0002660614428	1.67672027089563e-05	100
swp	4	1970000	0.0956273181	0.0002468029002	2.88517452124259e-05	100
neu	5	1970000	0.0571572463567134	0.000263977451503006	1.65911407424586e-05	200
swp	5	1970000	0.09639982168	0.0002486940462	2.89061206092783e-05	200
neu	6	1970000	0.0583335409298597	0.000263467489579158	1.71627136920496e-05	300
swp	6	1970000	0.099685135028	0.0002514310054	3.00955891180451e-05	300
neu	7	1970000	0.0596817905210421	0.000260285826252505	1.78081743094598e-05	400
swp	7	1970000	0.09965631434	0.0002525415194	3.00530156201501e-05	400
neu	8	1970000	0.0589666282765531	0.000259716627855711	1.76052684114202e-05	500
swp	8	1970000	0.1030329249	0.0002534945924	3.10876446712284e-05	500
neu	0	1990000	0.05576804904	0.000269725247	1.72896356103513e-05	20
swp	0	1990000	0.05802974368	0.0002738967006	1.7465666032531e-05	20
neu	1	1990000	0.05652101606	0.000268634411	1.71529153792907e-05	40
swp	1	1990000	0.07521482626	0.000263934044	2.35563358027926e-05	40
neu	2	1990000	0.0559655815	0.0002690642504	1.71653685676106e-05	60
swp	2	1990000	0.088830676336	0.0002570001774	2.7537749472072e-05	60
neu	3	1990000	0.056054260344	0.0002692666656	1.62906679644307e-05	80
swp	3	1990000	0.09485308002	0.0002538208268	2.95947485523752e-05	80
neu	4	1990000	0.056203120732	0.0002680979008	1.71642650248191e-05	100
swp	4	1990000	0.09799793716	0.0002532164306	3.05365632088668e-05	100
neu	5	1990000	0.0549077110400802	0.000266676334468938	1.66461147450392e-05	200
swp	5	1990000	0.09989923939	0.000254198067	3.14233829483328e-05	200
neu	6	1990000	0.0545901781162325	0.000266423392785571	1.68331143557975e-05	300
swp	6	1990000	0.10446124868	0.0002573491512	3.40351826908763e-05	300
neu	7	1990000	0.0566654664028056	0.000264662858517034	1.7562279095781e-05	400
swp	7	1990000	0.104177539	0.0002592668268	3.39570143073896e-05	400
neu	8	1990000	0.0584640600380762	0.000265211767334669	1.81238008278565e-05	500
swp	8	1990000	0.10570723838	0.0002603264466	3.44604274372987e-05	500
